source,modality,image_id,image_path,mask_path,image_width,image_height,mask_width,mask_height,status
exports_qgis,rgb,site09_patch02,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site09_patch02.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site09_patch02_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site09_patch03,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site09_patch03.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site09_patch03_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site09_patch04,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site09_patch04.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site09_patch04_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site10_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site10_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site10_large_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site10_neg01,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site10_neg01.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site10_neg01_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site10_neg02,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site10_neg02.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site10_neg02_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site10_negO3,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site10_negO3.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site10_negO3_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site10_negO4,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site10_negO4.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site10_negO4_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site10_negO5,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site10_negO5.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site10_negO5_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site10_patch01,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site10_patch01.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site10_patch01_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site10_patch02,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site10_patch02.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site10_patch02_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site10_patch03,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site10_patch03.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site10_patch03_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site10_patch04,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site10_patch04.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site10_patch04_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site11_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site11_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site11_large_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site11_neg01,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site11_neg01.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site11_neg01_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site11_neg02,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site11_neg02.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site11_neg02_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site11_neg03,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site11_neg03.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site11_neg03_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site11_neg04,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site11_neg04.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site11_neg04_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site11_neg05,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site11_neg05.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site11_neg05_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site11_neg06,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site11_neg06.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site11_neg06_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site11_patch01,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site11_patch01.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site11_patch01_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site11_patch02,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site11_patch02.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site11_patch02_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site11_patch03,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site11_patch03.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site11_patch03_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site11_patch04,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site11_patch04.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site11_patch04_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site11_patch05,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site11_patch05.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site11_patch05_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site12_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site12_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site12_large_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site12_neg01,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site12_neg01.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site12_neg01_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site12_neg02,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site12_neg02.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site12_neg02_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site12_neg03,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site12_neg03.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site12_neg03_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site12_neg04,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site12_neg04.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site12_neg04_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site12_neg05,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site12_neg05.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site12_neg05_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site12_neg06,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site12_neg06.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site12_neg06_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site12_neg07,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site12_neg07.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site12_neg07_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site12_neg08,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site12_neg08.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site12_neg08_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site12_neg09,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site12_neg09.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site12_neg09_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site12_neg10,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site12_neg10.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site12_neg10_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site12_neg11,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site12_neg11.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site12_neg11_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site12_patch01,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site12_patch01.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site12_patch01_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site12_patch02,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site12_patch02.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site12_patch02_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site12_patch03,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site12_patch03.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site12_patch03_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site12_patch04,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site12_patch04.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site12_patch04_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site12_patch05,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site12_patch05.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site12_patch05_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site13_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site13_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site13_large_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site13_neg01,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site13_neg01.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site13_neg01_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site13_neg02,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site13_neg02.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site13_neg02_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site13_neg03,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site13_neg03.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site13_neg03_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site13_neg04,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site13_neg04.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site13_neg04_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site13_neg05,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site13_neg05.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site13_neg05_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site13_neg06,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site13_neg06.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site13_neg06_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site13_neg07,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site13_neg07.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site13_neg07_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site13_neg08,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site13_neg08.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site13_neg08_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site13_neg09,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site13_neg09.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site13_neg09_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site13_neg10,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site13_neg10.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site13_neg10_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site13_patch01,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site13_patch01.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site13_patch01_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site13_patch02,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site13_patch02.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site13_patch02_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site14_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site14_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site14_large_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site14_neg01,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site14_neg01.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site14_neg01_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site14_neg02,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site14_neg02.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site14_neg02_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site14_neg03,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site14_neg03.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site14_neg03_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site14_neg04,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site14_neg04.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site14_neg04_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site14_neg05,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site14_neg05.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site14_neg05_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site14_neg06,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site14_neg06.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site14_neg06_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site14_neg07,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site14_neg07.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site14_neg07_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site14_patch01,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site14_patch01.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site14_patch01_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site14_patch02,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site14_patch02.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site14_patch02_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site14_patch03,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site14_patch03.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site14_patch03_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site14_patch04,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site14_patch04.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site14_patch04_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site14_patch05,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site14_patch05.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site14_patch05_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site15_neg02,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site15_neg02.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site15_neg02_masque.png,2988,2480,3507,2480,size_mismatch
exports_qgis,rgb,site15_neg03,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site15_neg03.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site15_neg03_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site15_neg04,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site15_neg04.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site15_neg04_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site15_neg06,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site15_neg06.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site15_neg06_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site15_neg07,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site15_neg07.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site15_neg07_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site15_neg08,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site15_neg08.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site15_neg08_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site15_neg09,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site15_neg09.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site15_neg09_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site15_patch01,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site15_patch01.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site15_patch01_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site15_patch02,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site15_patch02.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site15_patch02_masque.png,3507,2480,3507,2480,ok
exports_qgis,rgb,site15_patch03,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb\site15_patch03.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\rgb_masque\site15_patch03_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,sit15_neg01_lidar,,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\sit15_neg01_lidar_masque.png,,,3507,2480,missing_clean_image
exports_qgis,lidar,site01_large_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site01_large_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site01_large_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site01_neg02_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site01_neg02_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site01_neg02_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site01_neg03_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site01_neg03_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site01_neg03_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site01_neg04_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site01_neg04_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site01_neg04_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site01_neg05_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site01_neg05_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site01_neg05_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site01_neg06_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site01_neg06_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site01_neg06_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site01_neg07_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site01_neg07_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site01_neg07_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site01_patch01_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site01_patch01_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site01_patch01_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site01_patch02_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site01_patch02_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site01_patch02_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site01_patch03_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site01_patch03_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site01_patch03_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site01_patch04_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site01_patch04_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site01_patch04_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site01_patch05_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site01_patch05_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site01_patch05_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site01_tres_large_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site01_tres_large_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site01_tres_large_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site02_large_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site02_large_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site02_large_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site02_neg01_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site02_neg01_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site02_neg01_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site02_neg02_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site02_neg02_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site02_neg02_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site02_neg03_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site02_neg03_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site02_neg03_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site02_neg04_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site02_neg04_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site02_neg04_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site02_neg05_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site02_neg05_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site02_neg05_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site02_neg06_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site02_neg06_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site02_neg06_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site02_neg07_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site02_neg07_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site02_neg07_lidar_masque.png,3507,2480,3507,2480,ok
exports_qgis,lidar,site02_patch01_lidar,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar\site02_patch01_lidar.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis\lidar_masque\site02_patch01_lidar_masque.png,3507,2480,3507,2480,ok
