source,modality,image_id,image_path,mask_path,width,height,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_area_ratio,changed_ratio,touches_edge,status
exports_qgis_auto,rgb,site01_patch,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site01_patch.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site01_patch_masque.png,3507,2480,0,0,3507,2479,0.999597,0.558022,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site01_tres_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site01_tres_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site01_tres_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.484909,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site02_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site02_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site02_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.369679,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site02_patch,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site02_patch.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site02_patch_masque.png,3507,2480,0,0,3507,2479,0.999597,0.411963,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site02_tres_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site02_tres_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site02_tres_large_masque.png,3507,2480,0,0,3507,2480,1.000000,0.406443,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site03_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site03_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site03_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.452871,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site03_patch,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site03_patch.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site03_patch_masque.png,3507,2480,0,0,3507,2479,0.999597,0.431112,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site03_tres_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site03_tres_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site03_tres_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.526313,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site04_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site04_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site04_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.618155,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site04_patch,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site04_patch.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site04_patch_masque.png,3507,2480,0,0,3507,2479,0.999597,0.524915,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site04_tres_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site04_tres_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site04_tres_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.663301,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site05_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site05_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site05_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.292112,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site05_patch,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site05_patch.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site05_patch_masque.png,3507,2480,0,0,3507,2479,0.999597,0.165218,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site05_tres_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site05_tres_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site05_tres_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.369540,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site06_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site06_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site06_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.506422,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site06_patch,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site06_patch.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site06_patch_masque.png,3507,2480,0,0,3507,2479,0.999597,0.433427,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site06_tres_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site06_tres_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site06_tres_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.457275,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site07_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site07_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site07_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.415131,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site07_patch,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site07_patch.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site07_patch_masque.png,3507,2480,0,0,3507,2479,0.999597,0.349139,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site07_tres_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site07_tres_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site07_tres_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.393590,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site08_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site08_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site08_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.455948,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site08_patch,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site08_patch.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site08_patch_masque.png,3507,2480,0,0,3507,2479,0.999597,0.424158,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site08_tres_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site08_tres_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site08_tres_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.446530,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site09_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site09_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site09_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.557628,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site09_patch,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site09_patch.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site09_patch_masque.png,3507,2480,0,0,3507,2479,0.999597,0.450942,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site09_tres_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site09_tres_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site09_tres_large_masque.png,3507,2480,0,0,3507,2480,1.000000,0.641657,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site10_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site10_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site10_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.378742,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site10_patch,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site10_patch.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site10_patch_masque.png,3507,2480,0,0,3507,2479,0.999597,0.341602,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site10_tres_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site10_tres_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site10_tres_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.404258,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site11_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site11_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site11_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.573282,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site11_patch,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site11_patch.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site11_patch_masque.png,3507,2480,0,0,3507,2479,0.999597,0.340890,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site11_tres_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site11_tres_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site11_tres_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.617771,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site12_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site12_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site12_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.328441,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site12_patch,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site12_patch.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site12_patch_masque.png,3507,2480,0,0,3507,2479,0.999597,0.343695,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site12_tres_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site12_tres_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site12_tres_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.418380,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site13_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site13_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site13_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.473880,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site13_patch,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site13_patch.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site13_patch_masque.png,3507,2480,0,0,3507,2479,0.999597,0.382036,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site13_tres_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site13_tres_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site13_tres_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.539476,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site14_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site14_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site14_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.346910,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site14_patch,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site14_patch.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site14_patch_masque.png,3507,2480,0,0,3507,2479,0.999597,0.257610,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site14_tres_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site14_tres_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site14_tres_large_masque.png,3507,2480,0,0,3507,2480,1.000000,0.456017,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site15_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site15_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site15_large_masque.png,3507,2480,0,0,3507,2479,0.999597,0.419184,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site15_patch,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site15_patch.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site15_patch_masque.png,3507,2480,0,0,3507,2479,0.999597,0.480718,True,bbox_too_large;bbox_touches_edge
exports_qgis_auto,rgb,site15_tres_large,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb\site15_tres_large.png,C:\Users\Mathieu\Documents\New project\Stage_2A\data\exports_qgis_auto\rgb_masque\site15_tres_large_masque.png,3507,2480,0,0,3507,2480,1.000000,0.435379,True,bbox_too_large;bbox_touches_edge
